"";"datum";"temp";"temp_min";"temp_max";"nieder"
"12035";1981-12-13;-5,3;-10;-2,6;3,6
"12036";1981-12-14;2;-4,7;5,2;1,4
"12037";1981-12-15;0,6;-1;3,8;1,2
"12038";1981-12-16;-6;-8,2;-0,7;0
"12039";1981-12-17;-6,8;-10,2;-5,6;0,6
"12040";1981-12-18;-3,1;-5,8;-0,7;1,7
"12041";1981-12-19;-6,6;-9,6;-3,7;0
"12042";1981-12-20;-5,9;-7,3;-5,2;0
"12043";1981-12-21;-4;-6,4;-2,9;3,5
"12044";1981-12-22;-1,3;-3;0,6;1,9
"12045";1981-12-23;-0,8;-2,6;-0,1;0,5
"12046";1981-12-24;-0,2;-1,4;0,4;4,2
"12047";1981-12-25;0,1;-0,7;1,2;0,1
"12048";1981-12-26;-1,1;-2,7;0,8;0
"12049";1981-12-27;-3,8;-5,7;-1,2;0,2
"12050";1981-12-28;-2,1;-4,4;-0,3;1,1
"12051";1981-12-29;1,4;-2,3;3,7;1,8
"12052";1981-12-30;2,7;-1,8;4,8;11,1
"12053";1981-12-31;7;2,3;9,7;0,2
"12054";1982-01-01;4,3;-0,2;7,9;0,1
"12055";1982-01-02;5,1;2,3;6,2;3,9
"12056";1982-01-03;7,9;5,5;10,1;1,5
"12057";1982-01-04;9,2;6,3;11,1;6,6
"12058";1982-01-05;8,9;7,6;10,1;19,4
"12059";1982-01-06;-1,8;-5,3;10,1;0,1
"12060";1982-01-07;-7,5;-9,3;-3,7;0
"12061";1982-01-08;-6,8;-9,8;-5,3;0,4
"12062";1982-01-09;-6,6;-7,4;-5,1;5,5
"12063";1982-01-10;-9,2;-12;-7,4;3,5
"12064";1982-01-11;-5,8;-10,4;-4,7;8,4
"12065";1982-01-12;-5,9;-7,6;-3,3;0
"12066";1982-01-13;-11,2;-14,2;-4,9;0
"12067";1982-01-14;-11,2;-19,1;-5,3;0
"12068";1982-01-15;-7,8;-13,3;-3,8;0
"12069";1982-01-16;-4,7;-9,7;-0,3;0
"12070";1982-01-17;-7,7;-12;-2,4;0
"12071";1982-01-18;-6,7;-12,5;-3,4;0
"12072";1982-01-19;-2,4;-4,9;-1,6;0,1
"12073";1982-01-20;-2;-2,6;-1;0
"12074";1982-01-21;-3,7;-4,5;-2,2;0,1
"12075";1982-01-22;-1;-3,8;0,1;0
"12076";1982-01-23;0,8;0;1,9;0,2
"12077";1982-01-24;0;-0,7;1,5;0,3
"12078";1982-01-25;-1,3;-2,8;-0,4;0,2
"12079";1982-01-26;1,5;-1,3;2,8;0,1
"12080";1982-01-27;2,8;1,6;3,6;2,1
"12081";1982-01-28;0,6;-3;3,1;0,6
"12082";1982-01-29;3,1;1;4,4;2,6
"12083";1982-01-30;7,3;2,6;8,1;8,6
"12084";1982-01-31;2,9;-0,8;8,1;2,3
"12085";1982-02-01;-0,6;-4,6;4,4;0
"12086";1982-02-02;-1;-4,6;2,7;0
"12087";1982-02-03;-2,4;-6,1;2;0
"12088";1982-02-04;-1,4;-5,5;3,1;0
"12089";1982-02-05;-1,2;-5,1;4,2;0
"12090";1982-02-06;1,4;-3,6;3,7;1
"12091";1982-02-07;3,3;1,9;7,4;0
"12092";1982-02-08;3,8;1,3;8,6;4
"12093";1982-02-09;3,3;-1,8;6,4;0
"12094";1982-02-10;4,2;-0,6;9,9;0
"12095";1982-02-11;3,5;-2,1;10,1;0
"12096";1982-02-12;4,5;-1;9,9;0
"12097";1982-02-13;3,2;-1,5;10,7;0
"12098";1982-02-14;2,2;-1,6;3;3,6
"12099";1982-02-15;3,8;1,9;5,8;1,7
"12100";1982-02-16;1,2;0,7;3,9;0
"12101";1982-02-17;1,7;0,8;4,2;0
"12102";1982-02-18;2,7;-1;4,6;0
"12103";1982-02-19;-0,4;-1,6;2,3;0
"12104";1982-02-20;-0,6;-2,8;4,5;0
"12105";1982-02-21;-0,6;-5,3;5;0
"12106";1982-02-22;1,2;-4,9;5,9;0
"12107";1982-02-23;-2,2;-4,3;1,6;0,7
"12108";1982-02-24;-2,6;-7,3;1,2;0
"12109";1982-02-25;-1,5;-6,4;0,3;0
"12110";1982-02-26;-1,6;-4,3;2,6;0
"12111";1982-02-27;-2,6;-8,4;3,9;0
"12112";1982-02-28;2,6;-5,2;5,1;0,7
"12113";1982-03-01;8,8;4;10,8;5,7
"12114";1982-03-02;3,7;2,4;9,6;1,3
"12115";1982-03-03;9,8;1,7;12;2,2
"12116";1982-03-04;6;3,8;12;0,7
"12117";1982-03-05;3,6;-0,9;9,1;0
"12118";1982-03-06;1,6;-3,6;7,3;0
"12119";1982-03-07;3;-2,6;7,7;0
"12120";1982-03-08;1,8;-2,4;8,7;0
"12121";1982-03-09;4,9;-2,6;8,7;0,5
"12122";1982-03-10;6,2;3,2;8,5;16,9
"12123";1982-03-11;4;1,8;8,4;0,4
"12124";1982-03-12;3,6;-0,5;7,7;5,4
"12125";1982-03-13;3;-0,2;5,5;0,8
"12126";1982-03-14;5,7;-0,3;9,4;0
"12127";1982-03-15;7,4;0,5;12,6;0,3
"12128";1982-03-16;6;1,5;9,1;0,3
"12129";1982-03-17;4,8;4,2;7,5;3,9
"12130";1982-03-18;4,8;1;8,8;0
"12131";1982-03-19;2,2;-1,7;7,2;0,4
"12132";1982-03-20;3,6;0,5;5,4;4,4
"12133";1982-03-21;5,4;3,5;7,9;0
"12134";1982-03-22;5,9;-1,4;10,6;0
"12135";1982-03-23;6,4;4,1;9,6;0
"12136";1982-03-24;7;2;13,2;0
"12137";1982-03-25;6,9;-0,9;15,2;0
"12138";1982-03-26;9,2;-0,1;16,8;0
"12139";1982-03-27;10,4;2;19;0
"12140";1982-03-28;10,3;0,9;16,1;0
"12141";1982-03-29;8;3,9;14,5;1,8
"12142";1982-03-30;6,4;2,2;9,2;0
"12143";1982-03-31;5,7;3,6;10,1;0
"12144";1982-04-01;8,4;0,6;16,6;0
"12145";1982-04-02;11,4;2,6;19,4;3,7
"12146";1982-04-03;7,9;5,8;14;0
"12147";1982-04-04;9,8;1,9;16,6;0
"12148";1982-04-05;11,9;3,4;19,8;0
"12149";1982-04-06;12,2;4,8;21;4,1
"12150";1982-04-07;10,8;8,2;13,9;14,3
"12151";1982-04-08;7,3;2,8;13,9;9
"12152";1982-04-09;4,4;-0,3;8,6;0
"12153";1982-04-10;4,9;1,5;9,1;0,4
"12154";1982-04-11;3,2;0,3;5,7;1,5
"12155";1982-04-12;1,9;-1,5;6,8;0,6
"12156";1982-04-13;2,9;0,3;7,3;0,1
"12157";1982-04-14;6,4;-1,6;11,1;0
"12158";1982-04-15;9,3;-0,2;14,6;0
"12159";1982-04-16;11,6;3,3;16,5;0
"12160";1982-04-17;10,5;7,7;16,1;0
"12161";1982-04-18;8,7;1;13,7;0
"12162";1982-04-19;9;3,1;14,7;0
"12163";1982-04-20;10,6;4;15,6;0
"12164";1982-04-21;11;5,8;15,6;0
"12165";1982-04-22;11,3;6,4;16;0
"12166";1982-04-23;10,5;2,3;16,4;0,8
"12167";1982-04-24;8,1;4;11,5;1,6
"12168";1982-04-25;10,4;6;14,8;0
"12169";1982-04-26;10;3,3;13,9;0
"12170";1982-04-27;10,6;2,5;16,6;0
"12171";1982-04-28;9,3;2,8;11,9;0
"12172";1982-04-29;6,8;4,8;11;0,2
"12173";1982-04-30;7,5;0,1;10,6;0,2
"12174";1982-05-01;6,9;4,4;11,3;1
"12175";1982-05-02;6,2;-0,3;12,3;0
"12176";1982-05-03;11,1;-1,2;16,7;0
"12177";1982-05-04;10,6;6,1;12,6;4,7
"12178";1982-05-05;8,2;5,6;11,6;5,5
"12179";1982-05-06;7,3;-0,6;15,3;12,2
"12180";1982-05-07;7,6;4,8;13,3;0,1
"12181";1982-05-08;10,6;1,7;16,5;0
"12182";1982-05-09;11,2;2,6;17,3;0,2
"12183";1982-05-10;8,8;4,6;13,1;33,3
"12184";1982-05-11;9,6;5,8;15,1;0
"12185";1982-05-12;12,3;3,1;18,7;0
"12186";1982-05-13;14;5;20,9;0
"12187";1982-05-14;15,9;6,1;23;0
"12188";1982-05-15;18,1;8,4;25,7;0
"12189";1982-05-16;20;10,2;27,2;0,6
"12190";1982-05-17;16,8;14;22,3;0,9
"12191";1982-05-18;16,6;9,8;23,7;0,8
"12192";1982-05-19;16,1;13,1;22,8;0
"12193";1982-05-20;17,8;8,5;24,8;0,1
"12194";1982-05-21;18;13,2;22,1;0,2
"12195";1982-05-22;14,9;13,5;20,4;2,4
"12196";1982-05-23;13,3;12,1;16,3;6
"12197";1982-05-24;13,5;10,2;17,3;1,8
"12198";1982-05-25;14,8;8,1;20,6;0
"12199";1982-05-26;18,8;8,3;25,7;0
"12200";1982-05-27;21;10,7;28,2;0
"12201";1982-05-28;13,9;12,3;20,7;0
"12202";1982-05-29;16,2;6,3;20,7;0
"12203";1982-05-30;17,6;9,6;24,2;0
"12204";1982-05-31;20;9,3;26,5;0
"12205";1982-06-01;23,1;12,6;30,1;0
"12206";1982-06-02;24,3;15,6;31,5;0
"12207";1982-06-03;25,2;15,5;30,8;1,1
"12208";1982-06-04;25,2;17,2;33,8;0
"12209";1982-06-05;23,2;17,1;30,4;0
"12210";1982-06-06;23,7;15,4;29,8;0
"12211";1982-06-07;20;15,3;25,8;0,1
"12212";1982-06-08;20,4;14,1;27,6;1,8
"12213";1982-06-09;20,5;15,1;26,6;0
"12214";1982-06-10;20,7;10,8;26,5;1
"12215";1982-06-11;16,6;15,2;20,4;3,3
"12216";1982-06-12;13,8;13,3;19,6;5,9
"12217";1982-06-13;13,3;9,8;18,3;0,7
"12218";1982-06-14;13,2;9,9;17,3;0
"12219";1982-06-15;12,7;7,7;18,6;0,6
"12220";1982-06-16;14,4;8,9;23;3
"12221";1982-06-17;14,8;6,5;20,4;0
"12222";1982-06-18;14,9;9,8;19,5;8,8
"12223";1982-06-19;15,9;11;20,5;0,1
"12224";1982-06-20;16,6;10,7;22,7;0
"12225";1982-06-21;17,4;10,5;22,7;0
"12226";1982-06-22;19,4;12,4;23,9;1,9
"12227";1982-06-23;16,3;13,1;22,1;2,5
"12228";1982-06-24;17,1;13;22,9;0
"12229";1982-06-25;20,6;10,2;25,6;0,4
"12230";1982-06-26;19,2;16,2;23,5;0
"12231";1982-06-27;16,7;13,7;21,1;0,7
"12232";1982-06-28;16;12,7;20,9;0,7
"12233";1982-06-29;14,3;11,2;21,2;2,7
"12234";1982-06-30;16,8;10,2;21,3;0
"12235";1982-07-01;17,2;9,9;21,9;0,3
"12236";1982-07-02;21,4;10,4;29,1;0
"12237";1982-07-03;21,2;16,5;30,5;10,7
"12238";1982-07-04;17;13,8;22;0,4
"12239";1982-07-05;18,2;11;23,3;0
"12240";1982-07-06;19,2;12,6;24,9;0
"12241";1982-07-07;19,6;13,9;25,6;0
"12242";1982-07-08;21,8;11,5;28,6;0
"12243";1982-07-09;24,5;14,9;31,3;0
"12244";1982-07-10;24,4;17,1;31;0
"12245";1982-07-11;24,4;19;31,6;0
"12246";1982-07-12;25,7;17,3;31,3;0
"12247";1982-07-13;25;18,3;30,1;0
"12248";1982-07-14;26;18,6;32;0
"12249";1982-07-15;24;17,2;30,6;1,5
"12250";1982-07-16;24;18;30,4;0
"12251";1982-07-17;22,4;14,8;27,1;0
"12252";1982-07-18;21,6;17,2;26;0
"12253";1982-07-19;20,4;14,5;25,9;0
"12254";1982-07-20;23,7;17,1;29,3;0
"12255";1982-07-21;24,4;18,6;32;0
"12256";1982-07-22;18,2;16,6;22,7;9,7
"12257";1982-07-23;18,4;15,5;23;0
"12258";1982-07-24;19,8;12,9;23,4;0,2
"12259";1982-07-25;19,6;18,1;25,2;0,1
"12260";1982-07-26;15,4;14,7;18,2;0
"12261";1982-07-27;16,9;13;20,7;4,3
"12262";1982-07-28;13,9;11,5;16,8;5,6
"12263";1982-07-29;20,5;14;26,9;0
"12264";1982-07-30;23,8;15,2;30;0
"12265";1982-07-31;20,2;16,8;26;0,8
"12266";1982-08-01;20,4;16,9;25,1;0
"12267";1982-08-02;24;16,1;29,7;0
"12268";1982-08-03;21,9;18,5;27,5;0
"12269";1982-08-04;20,5;17,1;23,7;0,1
"12270";1982-08-05;19,5;17,8;24;0,4
"12271";1982-08-06;19,7;12,3;26,3;4
"12272";1982-08-07;18,4;15,8;21,1;0,8
"12273";1982-08-08;19,8;17,4;24,7;0
"12274";1982-08-09;20;15,4;24,3;0
"12275";1982-08-10;19,8;16,3;25,1;0
"12276";1982-08-11;19,8;12,2;27,3;0
"12277";1982-08-12;24,8;14,7;32;0
"12278";1982-08-13;20,8;17,3;26,9;0,4
"12279";1982-08-14;19,1;15,5;24,5;0
"12280";1982-08-15;21,9;11,9;27,6;0
"12281";1982-08-16;21;14,8;28,1;0
"12282";1982-08-17;19,2;14,7;25,3;0
"12283";1982-08-18;20,8;12,6;26,7;5,4
"12284";1982-08-19;17;15,1;22,7;0
"12285";1982-08-20;13,3;11,2;18,9;0
"12286";1982-08-21;14,9;8,4;18,9;0
"12287";1982-08-22;15,7;9;22,1;0
"12288";1982-08-23;17;8,3;22,6;5,4
"12289";1982-08-24;15,3;13,2;18,6;5,5
"12290";1982-08-25;16,4;13,7;21,1;0
"12291";1982-08-26;19;9,6;25;6,1
"12292";1982-08-27;16,6;14,2;22,1;0
"12293";1982-08-28;16,2;11,9;22,4;0
"12294";1982-08-29;16;8,3;24,3;0
"12295";1982-08-30;18,4;9,2;24,8;0,1
"12296";1982-08-31;17,2;13,5;22;0
"12297";1982-09-01;16,1;12,5;19;0
"12298";1982-09-02;14,9;12,7;21,8;0
"12299";1982-09-03;14,6;5,2;23,4;0
"12300";1982-09-04;17,6;6,6;26,7;0
"12301";1982-09-05;22,6;10,1;29,6;0,7
"12302";1982-09-06;19;16,4;24,8;0,3
"12303";1982-09-07;16,9;13;23,6;0
"12304";1982-09-08;17,5;13,1;24,1;0
"12305";1982-09-09;18;10,5;24,6;0
"12306";1982-09-10;19,4;12,1;26,8;0
"12307";1982-09-11;20,4;11,4;28,2;0
"12308";1982-09-12;19,6;15,5;26,8;0
"12309";1982-09-13;18,9;12,4;27,4;0
"12310";1982-09-14;19,2;12;27,1;0
"12311";1982-09-15;20,5;12,5;28,7;0
"12312";1982-09-16;20,1;12,5;28,6;0
"12313";1982-09-17;20;14,1;29,5;0
"12314";1982-09-18;17,2;11,3;27,4;13,5
"12315";1982-09-19;18,3;11,8;26,5;0
"12316";1982-09-20;19,9;12,7;26,5;0
"12317";1982-09-21;20,4;16,3;26,5;12,2
"12318";1982-09-22;12,8;11,1;19,7;1,2
"12319";1982-09-23;12,1;6,9;16,1;0,1
"12320";1982-09-24;15;11,2;20,6;0
"12321";1982-09-25;15,4;9,1;21,1;0
"12322";1982-09-26;14,2;11,9;22,1;5,3
"12323";1982-09-27;13,4;10,3;19,5;0
"12324";1982-09-28;14,4;8,6;21,5;0
"12325";1982-09-29;14,9;9,2;21,9;0
"12326";1982-09-30;14,8;12,5;17,2;0,8
"12327";1982-10-01;14,7;12,8;18,1;0
"12328";1982-10-02;13,8;9;17,2;0
"12329";1982-10-03;14,2;11;17,9;0
"12330";1982-10-04;11,2;8,6;15,6;2,2
"12331";1982-10-05;12,3;7,4;16;0,3
"12332";1982-10-06;12;9,6;14,4;25,9
"12333";1982-10-07;11,2;10,5;12,1;27,2
"12334";1982-10-08;10,5;8,9;14,1;2,8
"12335";1982-10-09;10,3;8;11,9;2,7
"12336";1982-10-10;10,4;9,2;12,3;4,4
"12337";1982-10-11;10,8;9,5;12,5;6,6
"12338";1982-10-12;10,6;10;12,7;2,1
"12339";1982-10-13;11,2;8,7;13,3;15,6
"12340";1982-10-14;11,2;9,3;13,6;5,1
"12341";1982-10-15;9,1;6,6;13,6;0
"12342";1982-10-16;6,9;2,6;10,9;0,8
"12343";1982-10-17;8,7;6;14;1,6
"12344";1982-10-18;10,3;5,5;13,6;0,3
